year,month,day,hour,map_mm,mat_degc,ptps
1988,11,13,00,0.0,-0.48148148148148373,0.8850000000000001
1988,11,13,06,4.826,-0.9074074074074091,1.0
1988,11,13,12,4.4196,0.8148148148148159,0.7716666666666666
1988,11,13,18,11.074399999999999,2.305555555555555,0.27166666666666667
1988,11,14,00,6.7056,-0.9166666666666679,0.9533333333333333
1988,11,14,06,3.4544,-1.185185185185187,0.9966666666666667
1988,11,14,12,0.0508,0.055555555555556344,0.8216666666666667
1988,11,14,18,0.254,1.4259259259259278,0.525
1988,11,15,00,0.9398000000000001,-0.6481481481481488,0.91
1988,11,15,06,9.2456,-0.07407407407407579,0.81
1988,11,15,12,6.096,0.04629629629629761,0.8166666666666668
1988,11,15,18,1.0413999999999999,-0.3518518518518536,0.915
1988,11,16,00,1.9049999999999998,-0.44444444444444486,0.895
1988,11,16,06,3.2003999999999997,-0.0648148148148131,0.7599999999999999
1988,11,16,12,5.842,1.0648148148148135,0.4283333333333333
1988,11,16,18,4.8514,1.4444444444444453,0.425
1988,11,17,00,4.724399999999999,-1.1759259259259243,0.9583333333333334
1988,11,17,06,5.410200000000001,-1.9166666666666663,0.9816666666666666
1988,11,17,12,0.8636,-1.351851851851852,0.9866666666666667
1988,11,17,18,0.9144000000000001,-0.6759259259259269,0.9516666666666667
1988,11,18,00,0.0254,-2.6944444444444433,0.9899999999999999
1988,11,18,06,0.7365999999999999,-4.935185185185187,1.0
1988,11,18,12,6.0451999999999995,-3.13888888888889,0.9783333333333334
1988,11,18,18,1.0921999999999998,-0.5277777777777773,0.945
1988,11,19,00,0.0,-2.638888888888889,0.985
1988,11,19,06,0.0,-3.1574074074074074,1.0
1988,11,19,12,0.38099999999999995,-3.0462962962962967,0.9916666666666667
1988,11,19,18,7.772399999999999,-1.5740740740740735,0.9700000000000001
1988,11,20,00,5.6133999999999995,-1.8425925925925926,0.9683333333333333
1988,11,20,06,12.496799999999999,-2.361111111111111,0.985
1988,11,20,12,20.929599999999997,-3.3240740740740744,1.0
1988,11,20,18,2.9464,-1.1111111111111112,0.9566666666666667
1988,11,21,00,0.0,-1.722222222222221,0.9633333333333333
1988,11,21,06,5.8166,-1.9166666666666663,0.975
1988,11,21,12,27.0764,-0.10185185185185198,0.805
1988,11,21,18,19.8628,1.3611111111111087,0.2916666666666667
1988,11,22,00,7.442199999999999,-0.10185185185185198,0.7799999999999999
1988,11,22,06,14.325599999999998,1.2962962962962976,0.31833333333333336
1988,11,22,12,4.3434,2.972222222222223,0.065
1988,11,22,18,26.9748,3.1203703703703707,0.06166666666666667
1988,11,23,00,10.7188,-0.23148148148148215,0.7966666666666667
1988,11,23,06,3.8099999999999996,-2.3518518518518525,1.0
1988,11,23,12,5.5118,-1.7129629629629624,0.995
1988,11,23,18,1.9049999999999998,-1.2777777777777781,0.9783333333333334
1988,11,24,00,4.470400000000001,-3.3703703703703702,0.9983333333333334
1988,11,24,06,5.6133999999999995,-4.324074074074073,1.0
1988,11,24,12,3.2003999999999997,-3.8425925925925934,1.0
1988,11,24,18,3.5813999999999995,-2.638888888888889,0.9916666666666667
1988,11,25,00,10.6426,-2.7870370370370363,0.9933333333333333
1988,11,25,06,9.906,-3.0462962962962967,1.0
1988,11,25,12,3.302,-3.7685185185185173,1.0
1988,11,25,18,2.1336,-3.2962962962962963,1.0
1988,11,26,00,4.521199999999999,-3.509259259259259,1.0
1988,11,26,06,5.1816,-3.7129629629629637,1.0
1988,11,26,12,13.5382,-3.407407407407409,0.9983333333333334
1988,11,26,18,1.6001999999999998,-2.564814814814813,0.9916666666666667
1988,11,27,00,0.0,-4.518518518518521,1.0
1988,11,27,06,0.0,-3.638888888888889,1.0
1988,11,27,12,2.794,-1.999999999999999,0.9899999999999999
1988,11,27,18,14.1224,-0.23148148148148215,0.8583333333333334
1988,11,28,00,8.407399999999999,-1.4629629629629646,0.9716666666666667
1988,11,28,06,6.400799999999999,-3.1851851851851856,1.0
1988,11,28,12,1.6764,-3.277777777777779,0.9983333333333334
1988,11,28,18,0.889,-2.166666666666668,0.9733333333333333
1988,11,29,00,0.4318,-4.166666666666667,0.9899999999999999
1988,11,29,06,0.0,-5.074074074074076,0.9966666666666667
1988,11,29,12,0.0,-4.472222222222222,0.9983333333333334
1988,11,29,18,0.0,-2.259259259259259,0.995
1988,11,30,00,0.0,-5.2037037037037015,1.0
1988,11,30,06,0.0,-4.666666666666668,1.0
1988,11,30,12,0.0,-1.750000000000001,0.9899999999999999
1988,11,30,18,0.0,-0.1388888888888889,0.965
1988,12,01,00,0.0,-5.046296296296295,1.0
1988,12,01,06,0.0,-5.74074074074074,1.0
1988,12,01,12,0.0,-3.3981481481481466,0.9966666666666667
1988,12,01,18,0.0,-0.4351851851851841,0.98
1988,12,02,00,0.0,-5.120370370370371,1.0
1988,12,02,06,0.0,-5.1574074074074066,1.0
1988,12,02,12,0.0,-2.6851851851851847,0.985
1988,12,02,18,0.0,0.4259259259259254,0.9316666666666666
1988,12,03,00,0.0,-1.7962962962962967,0.9983333333333334
1988,12,03,06,0.0,-3.87962962962963,1.0
1988,12,03,12,0.0,-2.398148148148148,1.0
