year,month,day,hour,flow_cfs
2021,3,18,6,226.793580086358
2021,3,18,12,232.814648584226
2021,3,18,18,237.832205665783
2021,3,19,0,256.094261280442
2021,3,19,6,257.285321968012
2021,3,19,12,255.290862107795
2021,3,19,18,252.299172317469
2021,3,20,0,262.162853972729
2021,3,20,6,281.252730831335
2021,3,20,12,267.088924242706
2021,3,20,18,278.217629419486
2021,3,21,0,284.710723206464
2021,3,21,6,279.12583073798
2021,3,21,12,273.165848586992
2021,3,21,18,267.205866436003
2021,3,22,0,276.300082970698
2021,3,22,6,267.504419576031
2021,3,22,12,265.515539133087
2021,3,22,18,262.53221846867
2021,3,23,0,260.592423945547
2021,3,23,6,253.617251235244
2021,3,23,12,253.617251235244
2021,3,23,18,250.609932050636
2021,3,24,0,247.72116748917
2021,3,24,6,253.860157524227
2021,3,24,12,264.897555677454
2021,3,24,18,264.897555677454
2021,3,25,0,256.963840052247
2021,3,25,6,258.020716077657
2021,3,25,12,255.054960720442
2021,3,25,18,255.054960720442
2021,3,26,0,254.782194687502
2021,3,26,6,253.485228864981
2021,3,26,12,250.479475163025
2021,3,26,18,245.469885659765
2021,3,27,0,246.339391335543
2021,3,27,6,248.185871683954
2021,3,27,12,240.243923790067
2021,3,27,18,243.222154250275
2021,3,28,0,250.366738650666
2021,3,28,6,266.697867649619
2021,3,28,12,295.994224323251
2021,3,28,18,366.709568018226
2021,3,29,0,338.818424681408
2021,3,29,6,307.500124987513
2021,3,29,12,289.702690100776
2021,3,29,18,283.770211805197
2021,3,30,0,275.246153722664
2021,3,30,6,269.672482841818
2021,3,30,12,266.698153986945
2021,3,30,18,264.715268083696
2021,3,31,0,258.574976048363
2021,3,31,6,258.383434600107
2021,3,31,12,253.433560374052
2021,3,31,18,255.413510064474
2021,4,1,0,254.969140724894
2021,4,1,6,256.507192083292
2021,4,1,12,253.501248426066
2021,4,1,18,253.501248426066
2021,4,2,0,258.007343585217
2021,4,2,6,260.498281679736
2021,4,2,12,255.50789314181
2021,4,2,18,260.498281679736
2021,4,3,0,260.986511963248
2021,4,3,6,256.465981504253
2021,4,3,12,256.465981504253
2021,4,3,18,258.469621984755
2021,4,4,0,284.209749491337
2021,4,4,6,313.892222479656
2021,4,4,12,310.893252201188
2021,4,4,18,298.897371087316
2021,4,5,0,300.423204769391
2021,4,5,6,284.103703635368
2021,4,5,12,281.13397851026
2021,4,5,18,278.164253385151
2021,4,6,0,276.773543735295
2021,4,6,6,272.346684733138
2021,4,6,12,278.354332190487
2021,4,6,18,267.340311852014
2021,4,7,0,271.147333285392
2021,4,7,6,272.95576880591
2021,4,7,12,282.088117948116
2021,4,7,18,288.176350709586
2021,4,8,0,290.4035720745
2021,4,8,6,289.523607368977
2021,4,8,12,277.665985224173
2021,4,8,18,274.701579687971
2021,4,9,0,273.82441160411
2021,4,9,6,275.917755337929
2021,4,9,12,261.871033247998
2021,4,9,18,256.854346787309
2021,4,10,0,264.881422246645
