year,month,day,hour,flow_cfs
2004,2,27,12,508.848031530435
2004,2,27,18,503.834750431613
2004,2,28,0,520.716864468941
2004,2,28,6,538.891970424974
2004,2,28,12,532.611178228879
2004,2,28,18,516.281118519032
2004,2,29,0,521.889518665862
2004,2,29,6,551.429968940789
2004,2,29,12,528.76846336788
2004,2,29,18,511.142847922284
2004,3,1,0,503.583109017
2004,3,1,6,489.844333804243
2004,3,1,12,478.626524633153
2004,3,1,18,462.423022497135
2004,3,2,0,452.02728860929
2004,3,2,6,445.382649168176
2004,3,2,12,435.429964270563
2004,3,2,18,425.47727937295
2004,3,3,0,422.150195737953
2004,3,3,6,420.001308914845
2004,3,3,12,467.929386208431
2004,3,3,18,467.929386208431
2004,3,4,0,493.158579382372
2004,3,4,6,611.645704558448
2004,3,4,12,732.700583585641
2004,3,4,18,707.215345895706
2004,3,5,0,643.874291623161
2004,3,5,6,590.180594434677
2004,3,5,12,715.750933676098
2004,3,5,18,735.842187954725
2004,3,6,0,683.061745792356
2004,3,6,6,606.74124845175
2004,3,6,12,560.068844724693
2004,3,6,18,537.960864011876
2004,3,7,0,566.428300822356
2004,3,7,6,759.079268630377
2004,3,7,12,1345.69990824318
2004,3,7,18,1894.43190966273
2004,3,8,0,1955.53064733439
2004,3,8,6,1974.94378234814
2004,3,8,12,1849.94734042737
2004,3,8,18,1799.94876365906
2004,3,9,0,2024.31553862242
2004,3,9,6,1909.75843867806
2004,3,9,12,2150.05916937265
2004,3,9,18,2327.12286567393
2004,3,10,0,1934.22008127609
2004,3,10,6,1555.43944420825
2004,3,10,12,1361.00951368222
2004,3,10,18,1210.32631752455
2004,3,11,0,1134.17837816479
2004,3,11,6,1067.27987139166
2004,3,11,12,1007.6414152487
2004,3,11,18,933.093345070005
2004,3,12,0,925.439694662783
2004,3,12,6,894.105000609722
2004,3,12,12,879.161741546607
2004,3,12,18,862.973210894899
2004,3,13,0,815.673305769071
2004,3,13,6,779.787582554738
2004,3,13,12,738.94156632568
2004,3,13,18,705.522098501906
2004,3,14,0,707.397872747709
2004,3,14,6,709.161499682391
2004,3,14,12,818.068444276472
2004,3,14,18,877.587355856958
2004,3,15,0,875.353919245989
2004,3,15,6,813.554486660739
2004,3,15,12,759.069863505378
2004,3,15,18,712.014961689384
2004,3,16,0,697.272895754123
2004,3,16,6,674.821486753829
2004,3,16,12,674.821486753829
2004,3,16,18,668.561547173553
2004,3,17,0,676.800662658912
2004,3,17,6,698.922187333196
2004,3,17,12,758.110192386638
2004,3,17,18,842.484582569203
2004,3,18,0,896.130639473021
2004,3,18,6,929.071887787177
2004,3,18,12,1103.92530487072
2004,3,18,18,1552.8027338016
2004,3,19,0,1260.34060263515
2004,3,19,6,1028.99597109275
2004,3,19,12,937.772924010062
2004,3,19,18,858.71294987173
2004,3,20,0,823.692722038757
2004,3,20,6,777.655412952422
2004,3,20,12,744.006861430443
2004,3,20,18,724.066979047047
2004,3,21,0,726.553089426612
2004,3,21,6,708.958121623168
2004,3,21,12,690.136224588925
2004,3,21,18,708.958121623168
2004,3,22,0,828.529804570368
2004,3,22,6,869.420788329563
2004,3,22,12,878.292429026803
2004,3,22,18,878.292429026803
2004,3,23,0,1073.31950794168
2004,3,23,6,1101.91068321453
2004,3,23,12,1059.33686136306
2004,3,23,18,1024.27606689714
2004,3,24,0,1032.06435951833
2004,3,24,6,1014.45760049749
2004,3,24,12,1436.51264230848
2004,3,24,18,1627.20016119898
2004,3,25,0,1532.366085988
2004,3,25,6,1293.81921733789
2004,3,25,12,1135.14327558891
2004,3,25,18,1039.93771053951
2004,3,26,0,1118.42142752472
2004,3,26,6,1207.75994483593
2004,3,26,12,1171.23748560731
2004,3,26,18,1153.60595356591
2004,3,27,0,1154.46612690999
2004,3,27,6,1155.32616042106
2004,3,27,12,1218.38981546588
2004,3,27,18,1299.11129392324
2004,3,28,0,1258.79303605029
2004,3,28,6,1100.91085462563
2004,3,28,12,1007.32111754336
2004,3,28,18,940.823146458595
2004,3,29,0,959.212231281911
2004,3,29,6,952.664376126214
2004,3,29,12,927.528112903886
2004,3,29,18,977.800639348541
2004,3,30,0,1210.08581580539
