year,month,day,hour,map_mm,mat_degc,ptps
1980,1,17,18,0,-3.574,1
1980,1,18,0,0,-5.065,1
1980,1,18,6,0,-4.5,1
1980,1,18,12,0,-0.972,1
1980,1,18,18,0,-5.12,1
1980,1,19,0,0,-6.426,1
1980,1,19,6,0,-3.509,1
1980,1,19,12,0,1.574,0.94
1980,1,19,18,0,-1.759,1
1980,1,20,0,0,-3.556,1
1980,1,20,6,0,-1.046,0.991666666666667
1980,1,20,12,0,3.222,0.378333333333333
1980,1,20,18,0,1.417,0.901666666666667
1980,1,21,0,0,-0.25,1
1980,1,21,6,0,0.194,0.748333333333333
1980,1,21,12,0,4.778,0.0466666666666667
1980,1,21,18,0,-0.046,0.77
1980,1,22,0,0,-1.907,0.995
1980,1,22,6,0,0.87,0.585
1980,1,22,12,0,6.259,0
1980,1,22,18,0,0.324,0.706666666666667
1980,1,23,0,0,-1.259,1
1980,1,23,6,0,0.62,0.686666666666667
1980,1,23,12,0,5.269,0.00166666666666667
1980,1,23,18,0,2.426,0.218333333333333
1980,1,24,0,0.2032,1.991,0.225
1980,1,24,6,0.3556,0.611,0.59
1980,1,24,12,0,2.333,0.218333333333333
1980,1,24,18,0,-1.565,0.851666666666667
1980,1,25,0,0.7366,-3.389,1
1980,1,25,6,0.1524,-2.63,1
1980,1,25,12,0,-2.231,1
1980,1,25,18,0,-5.296,1
1980,1,26,0,0,-8.343,1
1980,1,26,6,0,-9.343,1
1980,1,26,12,0,-7.333,1
1980,1,26,18,0,-9.176,1
1980,1,27,0,0,-12.75,1
1980,1,27,6,0,-12.463,1
1980,1,27,12,0,-7.787,1
1980,1,27,18,0,-13.306,1
1980,1,28,0,0,-14.611,1
1980,1,28,6,0,-12.824,1
1980,1,28,12,0,-7.417,1
1980,1,28,18,0,-13.37,1
1980,1,29,0,0.0508,-15.398,1
1980,1,29,6,0.3048,-12.657,1
1980,1,29,12,0.3048,-5.657,1
1980,1,29,18,0.3048,-12.296,1
1980,1,30,0,0.3302,-13.556,1
1980,1,30,6,0.4572,-10.444,1
1980,1,30,12,0.4572,-3.704,1
1980,1,30,18,0.4572,-5.648,1
1980,1,31,0,0.381,-7.259,1
1980,1,31,6,0.1016,-4.046,1
1980,1,31,12,1.9304,-1.324,1
1980,1,31,18,4.6228,-3.324,1
1980,2,1,0,15.3924,-2.139,1
1980,2,1,6,2.413,-0.343,0.791666666666667
1980,2,1,12,1.3716,1.157,0.401666666666667
1980,2,1,18,1.143,-0.148,0.85
1980,2,2,0,11.7348,0.778,0.515
1980,2,2,6,4.3688,1.843,0.213333333333333
1980,2,2,12,5.3848,1.907,0.145
1980,2,2,18,1.7526,1.12,0.4
